"plot_name","accession_name","location","female_parents","male_parents","plot_number","row_number","column_number","rep_number","germination_rate","CMD_harvest","root_shape","root_type","plot_weight","starch_content","percentage_root_rot","percentage_lodging","control","CMD_1mon","CMD_3mon","CMD_6mon","lodging1_3","plant_type1_5","root_skin_color1_3","vigor_1mon","vigor_3mon","trial_name","plot_width","plot_length","harvest_number","planted_number_plot"
"2024206DMEPR_dona_rep2_VF22-0013_129","VF22-0013","dona","CR24-16","HL-S14",129,9,1,2,1,1,3,1,16.2,20.2,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0147_130","VF22-0147","dona","HL-S11","IBA980581",130,9,2,2,0.5,1,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0098_131","VF22-0098","dona","HL-S11","IBA980581",131,9,3,2,1,1,3,3,53.2,19,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0166_132","VH22-0166","dona","CR24-16",NA,132,9,4,2,0.9,1,3,1,5,20.81,11.11,NA,0,1,NA,1,NA,NA,3,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler8_133","Filler8","dona",NA,NA,133,9,5,2,0.8,1,3,1,5,10.5,50,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0262_134","VH22-0262","dona","CR24-16",NA,134,9,6,2,0.7,1,3,3,12,23,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0277_135","VH22-0277","dona","CR24-16",NA,135,9,7,2,1,1,NA,NA,NA,22.8,0,NA,0,1,NA,1,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0575_136","VH22-0575","dona","TMEB419",NA,136,9,8,2,1,1,3,1,57.8,22.8,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0003_137","VH22-0003","dona","IBA920057",NA,137,9,9,2,0.5,1,3,1,13.6,22.8,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0024_138","VF22-0024","dona","CR24-16","HL-S14",138,9,10,2,1,1,1,2,16.6,18,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0346_139","VH22-0346","dona","TMEB419",NA,139,9,11,2,1,1,3,2,20.4,25.4,20,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0112_140","VF22-0112","dona","KM419","TMEB419",140,9,12,2,1,1,3,1,16.6,17.5,50,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0119_141","VH22-0119","dona","IBA980581",NA,141,9,13,2,1,1,3,1,37.6,25.6,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0161_142","VF22-0161","dona","HL-S11","IBA980581",142,9,14,2,0.2,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0031_143","VF22-0031","dona","TMEB419","KU50",143,9,15,2,1,1,3,1,44.2,24.7,10,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0121_144","VF22-0121","dona","Rayong 11","AR35-1",144,9,16,2,1,1,3,1,9,19.5,10,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0287_145","VH22-0287","dona","KM419",NA,145,10,16,2,0.8,1,1,3,13,23.3,12.5,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0070_146","VH22-0070","dona","CR25-4",NA,146,10,15,2,1,1,3,1,17.4,22.3,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0028_147","VF22-0028","dona","TMEB419","HL-S11",147,10,14,2,1,1,3,1,50.2,26,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0336_148","VH22-0336","dona","TMEB419",NA,148,10,13,2,0.9,1,3,1,49.6,20.5,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0061_149","VH22-0061","dona","CR25-4",NA,149,10,12,2,1,1,3,1,29.4,22,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0167_150","VF22-0167","dona","HL-S11","IBA980581",150,10,11,2,0.8,1,3,1,36,23.6,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0103_151","VF22-0103","dona","HL-S11","IBA980581",151,10,10,2,1,1,1,1,28.6,20.4,0,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0369_152","VH22-0369","dona","TMEB419",NA,152,10,9,2,1,2,3,1,31,25.2,20,NA,0,1,NA,2,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0136_153","VH22-0136","dona","IBA980581",NA,153,10,8,2,1,1,3,1,38.2,24.2,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0127_154","VF22-0127","dona","HL-S11","IBA980581",154,10,7,2,0.3,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VH22-0627_155","VH22-0627","dona","CR27-20",NA,155,10,6,2,1,1,3,1,13,10,60,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0030_156","VF22-0030","dona","TMEB419","KU50",156,10,5,2,1,1,3,1,15.8,14.5,40,NA,0,1,NA,1,NA,NA,1,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_Filler2_157","Filler2","dona",NA,NA,157,10,4,2,1,1,3,1,28.4,25.3,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0101_158","VF22-0101","dona","HL-S11","IBA980581",158,10,3,2,1,1,3,1,28.8,27.4,0,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_TMEB419_159","TMEB419","dona",NA,NA,159,10,2,2,1,1,3,1,44.6,24.9,10,NA,1,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024206DMEPR_dona_rep2_VF22-0140_160","VF22-0140","dona","HL-S11","IBA980581",160,10,1,2,0.9,1,3,1,23.2,21.3,22.22,NA,0,1,NA,1,NA,NA,2,NA,NA,"2024206DMEPR_dona",1.2,4,10,10
"2024207DMEAR_dona_rep1_VF21-0315_1","VF21-0315","dona","HL-S14","AR9-18",1,1,1,1,NA,1,3,NA,18.7,26.5,17.39,NA,0,1,1,1,50,2,2,4,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLF21-0506_2","HLF21-0506","dona",NA,NA,2,1,2,1,NA,1,3,NA,35.2,22.5,18.18,NA,0,1,1,1,30,3,2,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VH21-1521_3","VH21-1521","dona","AR9-18",NA,3,1,3,1,NA,1,3,NA,16.9,19,28,NA,0,1,2,1,60,2,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_TMEB419_4","TMEB419","dona",NA,NA,4,1,4,1,NA,1,3,NA,28.4,20,73.91,NA,1,1,1,1,80,1,3,4,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VF21-0301_5","VF21-0301","dona","HL-S14","AR9-18",5,2,4,1,NA,1,3,NA,63,15,0,NA,0,1,1,1,0,2,2,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VH21- 1506_6","VH21- 1506","dona",NA,NA,6,2,3,1,NA,1,1,NA,37,18,0,NA,0,1,1,1,40,2,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_KU50_7","KU50","dona",NA,NA,7,2,2,1,NA,2,1,NA,19.1,19.9,8.33,NA,1,3,3,3,80,3,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VF21-0289_8","VF21-0289","dona","AR9-18","HL-S14",8,2,1,1,NA,1,1,NA,10.2,16.4,32,NA,0,1,1,1,90,3,2,5,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLH21-0035_9","HLH21-0035","dona","AR9-18",NA,9,3,1,1,NA,1,1,NA,51.9,15.7,9.09,NA,0,1,1,1,12,3,2,5,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VH21-1505_10","VH21-1505","dona","IBA972205",NA,10,3,2,1,NA,1,3,NA,26.8,10.9,0,NA,0,1,1,1,16,2,3,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_IBA980581_11","IBA980581","dona",NA,NA,11,3,3,1,NA,1,1,NA,27.9,12.3,0,NA,1,1,1,1,20,2,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VH21-1513_12","VH21-1513","dona","IBA980505",NA,12,3,4,1,NA,1,1,NA,44.4,20,0,NA,0,1,1,1,0,2,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLF21-0022_13","HLF21-0022","dona","SM937-26","AR100-13",13,4,4,1,NA,1,1,NA,63.8,23.5,0,NA,0,1,1,1,4,1,2,4,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLH21-0046_14","HLH21-0046","dona","KU50",NA,14,4,3,1,NA,1,3,NA,36.4,22.3,10,NA,0,1,1,1,14,2,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_KM505_15","KM505","dona",NA,NA,15,4,2,1,NA,2,1,NA,52.6,27,0,NA,1,2,2,3,40,2,3,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VH21- 1516_16","VH21-1516","dona","IBA980505",NA,16,4,1,1,NA,1,1,NA,31.6,15.9,17.39,NA,0,1,1,1,32,1,1,2,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLF21-0019_17","HLF21-0019","dona","AR9-18","KM140",17,5,1,1,NA,1,3,NA,30.1,11,8.7,NA,0,1,1,1,40,1,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_HLH21-0066_18","HLH21-0066","dona","KU50",NA,18,5,2,1,NA,1,1,NA,37.4,17.7,8.7,NA,0,1,1,1,28,2,3,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_CR24-16_19","CR24-16","dona",NA,NA,19,5,3,1,NA,1,1,NA,20.1,21,0,NA,1,1,1,1,0,2,3,2,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep1_VF21-0264_20","VF21-0264","dona","HL-S13","C33",20,5,4,1,NA,1,3,NA,62.5,19,16,NA,0,1,1,1,20,1,2,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VH21- 1506_21","VH21-1506","dona","IBA972205",NA,21,6,4,2,NA,1,1,NA,34.4,18.7,0,NA,0,1,1,1,0,1,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_KU50_22","KU50","dona",NA,NA,22,6,3,2,NA,2,1,NA,57.5,20.8,8.33,NA,1,3,3,2,20,3,2,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_CR24-16_23","CR24-16","dona",NA,NA,23,6,2,2,NA,1,1,NA,10,20.4,0,NA,1,1,1,1,0,2,3,1,1,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VF21-0301_24","VF21-0301","dona","HL-S14","AR9-18",24,6,1,2,NA,1,3,NA,60.5,16.9,0,NA,0,1,1,1,0,2,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VH21-1513_25","VH21-1513","dona","IBA980505",NA,25,7,1,2,NA,1,1,NA,41.6,22.5,0,NA,0,1,1,1,0,2,1,3,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VF21-0264_26","VF21-0264","dona","HL-S13","C33",26,7,2,2,NA,1,3,NA,28.2,19.2,29.17,NA,0,1,1,1,24,2,2,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VF21-0289_27","VF21-0289","dona","AR9-18","HL-S14",27,7,3,2,NA,1,3,NA,32,23,8.7,NA,0,1,1,1,0,2,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_KM505_28","KM505","dona",NA,NA,28,7,4,2,NA,3,3,NA,50.8,27,0,NA,1,2,2,3,20,2,2,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VH21-1521_29","VH21-1521","dona","AR9-18",NA,29,8,4,2,NA,1,3,NA,40.3,20.9,0,NA,0,1,1,1,20,1,1,5,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VF21-0315_30","VF21-0315","dona","HL-S14","AR9-18",30,8,3,2,NA,1,3,NA,20,22,8.33,NA,0,1,1,1,12,2,1,4,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_TMEB419_31","TMEB419","dona",NA,NA,31,8,2,2,NA,1,3,NA,31.1,25,41.18,NA,1,1,1,1,0,1,2,4,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLF21-0022_32","HLF21-0022","dona","SM937-26","AR100-13",32,8,1,2,NA,1,3,NA,67.3,25,0,NA,0,1,1,1,12,1,2,4,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLH21-0066_33","HLH21-0066","dona","KU50",NA,33,9,1,2,NA,1,3,NA,20.3,22.5,41.67,NA,0,1,1,1,32,2,2,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLH21-0046_34","HLH21-0046","dona","KU50",NA,34,9,2,2,NA,1,3,NA,32.9,26.4,0,NA,0,1,1,1,0,2,1,3,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLF21-0019_35","HLF21-0019","dona","AR9-18","KM140",35,9,3,2,NA,1,3,NA,29.7,15,29.17,NA,0,1,1,1,80,2,1,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VH21- 1516_36","VH21-1516","dona","IBA980505",NA,36,9,4,2,NA,1,3,NA,64.4,17.5,0,NA,0,1,1,1,0,1,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLF21-0506_37","HLF21-0506","dona",NA,NA,37,10,4,2,NA,1,3,NA,59.2,21.7,0,NA,0,1,1,1,10,2,1,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_HLH21-0035_38","HLH21-0035","dona","AR9-18",NA,38,10,3,2,NA,1,3,NA,34.2,19.8,0,NA,0,1,1,1,0,2,1,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_IBA980581_39","IBA980581","dona",NA,NA,39,10,2,2,NA,1,1,NA,36.9,15.9,0,NA,1,1,1,1,0,2,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep2_VH21-1505_40","VH21-1505","dona","IBA972205",NA,40,10,1,2,NA,1,3,NA,38.5,12.9,0,NA,0,1,1,1,0,1,2,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_CR24-16_41","CR24-16","dona",NA,NA,41,11,1,3,NA,1,3,NA,12,20.5,8,NA,1,1,1,1,0,2,3,3,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VH21- 1506_42","VH21-1506","dona","IBA972205",NA,42,11,2,3,NA,1,3,NA,46.1,16,0,NA,0,1,1,1,0,1,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VF21-0301_43","VF21-0301","dona","HL-S14","AR9-18",43,11,3,3,NA,1,3,NA,59.1,21,0,NA,0,1,1,1,0,1,2,4,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_IBA980581_44","IBA980581","dona",NA,NA,44,11,4,3,NA,1,1,NA,48,17.3,0,NA,1,1,1,1,0,2,1,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLH21-0066_45","HLH21-0066","dona","KU50",NA,45,12,4,3,NA,1,3,NA,29.9,21,0,NA,0,1,1,1,15,1,2,5,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLF21-0022_46","HLF21-0022","dona","SM937-26","AR100-13",46,12,3,3,NA,1,3,NA,69.1,26.7,0,NA,0,1,1,1,0,1,2,2,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VH21- 1516_47","VH21-1516","dona","IBA980505",NA,47,12,2,3,NA,1,1,NA,84.6,20.1,0,NA,0,1,1,1,0,1,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLF21-0506_48","HLF21-0506","dona",NA,NA,48,12,1,3,NA,1,3,NA,64.9,24,0,NA,0,1,1,1,10,2,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_KM505_49","KM505","dona",NA,NA,49,13,1,3,NA,2,3,NA,49.4,27.5,0,NA,1,2,2,2,15,1,3,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VF21-0289_50","VF21-0289","dona","AR9-18","HL-S14",50,13,2,3,NA,1,3,NA,59.5,20.7,0,NA,0,1,1,1,0,1,2,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VF21-0264_51","VF21-0264","dona","HL-S13","C33",51,13,3,3,NA,1,3,NA,49.1,20.7,12,NA,0,1,1,1,20,1,1,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VH21-1505_52","VH21-1505","dona","IBA972205",NA,52,13,4,3,NA,1,3,NA,38.8,16.5,8,NA,0,1,1,1,5,1,2,3,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLF21-0019_53","HLF21-0019","dona","AR9-18","KM140",53,14,4,3,NA,1,3,NA,31,15.7,45.45,NA,0,1,1,1,20,1,1,5,5,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VH21-1513_54","VH21-1513","dona","IBA980505",NA,54,14,3,3,NA,1,3,NA,43.8,22.5,5.26,NA,0,1,1,1,15,2,1,3,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLH21-0035_55","HLH21-0035","dona","AR9-18",NA,55,14,2,3,NA,1,3,NA,71.2,20,0,NA,0,1,1,1,0,2,1,2,3,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_HLH21-0046_56","HLH21-0046","dona","KU50",NA,56,14,1,3,NA,1,3,NA,37.2,21.2,0,NA,0,1,1,1,10,1,1,4,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VH21-1521_57","VH21-1521","dona","AR9-18",NA,57,15,1,3,NA,1,3,NA,42,21.5,0,NA,0,1,1,1,10,1,1,4,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_VF21-0315_58","VF21-0315","dona","HL-S14","AR9-18",58,15,2,3,NA,1,3,NA,44.2,26,0,NA,0,1,1,1,10,1,1,4,4,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_TMEB419_59","TMEB419","dona",NA,NA,59,15,3,3,NA,1,3,NA,64.8,22.5,4,NA,1,1,1,1,0,1,3,4,2,"2024207DMEAR_dona",6,4,9,25
"2024207DMEAR_dona_rep3_KU50_60","KU50","dona",NA,NA,60,15,4,3,NA,3,3,NA,71.5,26,0,NA,1,1,2,3,20,2,2,5,4,"2024207DMEAR_dona",6,4,9,25
"2024208DMEPR_dona_rep1_HLF22-0296_1","HLF22-0296","dona",NA,NA,1,1,1,1,0.9,1,3,NA,5.6,14.02,0.89,NA,0,1,1,1,90,2,NA,3,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0297_2","HLF22-0297","dona",NA,NA,2,2,1,1,0.7,1,3,NA,0,NA,0.71,NA,0,1,1,1,100,1,NA,3,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0146_3","HLF22-0146","dona",NA,NA,3,3,1,1,1,1,3,NA,14,21,0.4,NA,0,1,1,1,70,2,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_CR24-16_4","CR24-16","dona",NA,NA,4,4,1,1,0.8,1,1,NA,3.4,25.68,0.13,NA,1,1,1,1,0,2,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0032_5","HLF22-0032","dona",NA,NA,5,5,1,1,1,1,3,NA,19.6,18,0,NA,0,1,1,1,0,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0010_6","HLH22-0010","dona",NA,NA,6,6,1,1,1,2,3,NA,27.2,29,0.2,NA,0,1,1,1.1,5,2,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0176_7","HLF22-0176","dona",NA,NA,7,7,1,1,1,2,1,NA,35,25,0,NA,0,1,1.4,1.4,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0153_8","HLF22-0153","dona",NA,NA,8,8,1,1,0.9,1,1,NA,11,20.2,0.22,NA,0,1,1,1,0,2,NA,4,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0069_9","HLH22-0069","dona",NA,NA,9,9,1,1,1,2,1,NA,14.4,29,0.2,NA,0,1,1.2,1.1,10,1,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0183_10","HLF22-0183","dona",NA,NA,10,9,2,1,1,1,3,NA,36.6,26.8,0,NA,0,1,1,1,0,1,NA,4,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0048_11","HLF22-0048","dona",NA,NA,11,8,2,1,1,1,1,NA,24.4,31,0,NA,0,1,1,1,0,2,NA,3,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0249_12","HLF22-0249","dona",NA,NA,12,7,2,1,0.6,1,3,NA,12.4,27.4,0,NA,0,1,1,1,0,1,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0197_13","HLF22-0197","dona",NA,NA,13,6,2,1,1,1,3,NA,21,20.4,0,NA,0,1,1,1,0,2,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0623_14","HLH22-0623","dona",NA,NA,14,5,2,1,1,3,1,NA,16.6,33.2,0.1,NA,0,1.1,1.3,2,1,2,NA,4,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0296_15","HLH22-0296","dona",NA,NA,15,4,2,1,0.4,1,1,NA,4,25.49,0,NA,0,1,1,1,0,1,NA,1,2,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0237_16","HLF22-0237","dona",NA,NA,16,3,2,1,0.7,1,3,NA,13.4,10,0,NA,0,1,1,1,0,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_KM505_17","KM505","dona",NA,NA,17,2,2,1,0.9,4,3,NA,20,27,0.44,NA,1,2.9,3,3,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0259_18","HLH22-0259","dona",NA,NA,18,1,2,1,1,1,3,NA,35,28.2,0.2,NA,0,1,1,1,5,1,NA,8,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0221_19","HLF22-0221","dona",NA,NA,19,1,3,1,0.8,1,1,NA,22.8,18.3,0,NA,0,1,1,1,0,1,NA,3,5,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0129_20","HLF22-0129","dona",NA,NA,20,2,3,1,0.7,1,3,NA,2.2,NA,0.57,NA,0,1,1,1,100,1,NA,1,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0031_21","HLF22-0031","dona",NA,NA,21,3,3,1,0.9,1,3,NA,40.4,27.3,0,NA,0,1,1,1,0,1,NA,2,4,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0278_22","HLF22-0278","dona",NA,NA,22,4,3,1,1,1,3,NA,24.6,22.2,0.2,NA,0,1,1,1,10,1,NA,2,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0136_23","HLF22-0136","dona",NA,NA,23,5,3,1,1,1,3,NA,36.8,25.3,0,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0419_24","HLH22-0419","dona",NA,NA,24,6,3,1,1,1,1,NA,30.4,26.4,0.1,NA,0,1.3,1.4,1,5,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLF22-0052_25","HLF22-0052","dona",NA,NA,25,7,3,1,1,1,3,NA,27.8,28.5,0.2,NA,0,1,1,1,0,1,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
"2024208DMEPR_dona_rep1_HLH22-0476_26","HLH22-0476","dona",NA,NA,26,8,3,1,1,3,3,NA,36.2,21.2,0.1,NA,0,2.1,2.1,2,0,4,NA,3,3,"2024208DMEPR_dona",1.2,4,10,10
